"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","CBD_COMMUTERS","CBD_DEPENDENCY_RATE","PT_SHARE","WFH_SHARE","MIXED_SHARE","TOTAL_COMMUTERS","HAS_BASELINE_2016","CBD_GROWTH_RATE_16_21","BUS_CANDIDATE_SCORE"
2021,119011658,"Panania (South) - Picnic Point",1315,0.1888825050272910083309393852341281241023,0.0329633924134503892661918171277124399536,0.5024018552261056816299486499917177405996,0.00530064601623322842471426205068742753023,6037,0,0,0.3068727951195030755771389904779283457035
2021,115041624,"North Kellyville",1358,0.1603873863233730955474193929372859336247,0.0273849318590897402931344818719465158138,0.5406274106454101311391103111339676009257,0.0106711236821805091283106196965800977115,7778,0,0,0.3067687973748088855606150177391383409429
2021,119031371,"Oatley - Hurstville Grove",1581,0.2756276150627615062761506276150627615063,0.044704947347506457381283528710510629843,0.5662626664017484601629246969998013113451,0.005364593681700774885754023445261275581164,5033,1,-0.0210526315789473684210526315789473684211,0.3067135172021327632130888209325587926392
2021,102011031,"Erina - Green Point",339,0.0618613138686131386861313868613138686131,0.0124748490945674044265593561368209255533,0.3702213279678068410462776659959758551308,0.004627766599597585513078470824949698189135,4970,1,0.1414141414141414141414141414141414141414,0.3055148342992293556113661468345421209857
2021,114021285,"Hill Top - Colo Vale",73,0.0246704967894558972625887124028387968908,0.005862068965517241379310344827586206896552,0.1858620689655172413793103448275862068966,0.003103448275862068965517241379310344827586,2900,1,0.1060606060606060606060606060606060606061,0.3052709315859398276753135235496264926301
2021,115011555,"Castle Hill - North",829,0.1495849873691808011548177553229880909419,0.0293592541162467764332473715532632414204,0.5290616941083118428883158103550882761357,0.005356080142828803808768101567149375123983,5041,1,0.1172506738544474393530997304582210242588,0.3050347703531576465957850979716187570262
2021,107041148,"Thirroul - Austinmer - Coalcliff",676,0.1236283833211411850768105340160936356986,0.019707436001625355546525802519301097115,0.4918732222673709874034945144250304754165,0.002234863876472978464039008533116619260463,4922,1,0.124792013311148086522462562396006655574,0.3045296590126778248112105739059671654228
2021,122031424,"Beacon Hill - Narraweena",902,0.1354557741402613004955699053911998798618,0.027927486526212640862322390984811366977,0.4221786705863138984158092438347215417279,0.006696064020904785235995427078229626000327,6123,1,0.037974683544303797468354430379746835443,0.3037953127850307189943372049206091007752
2021,107011131,"Dapto - Avondale",218,0.022384228360201252695348598418728822261,0.0145028425571411996751363267200371272769,0.1975867269984917043740573152337858220211,0.00603318250377073906485671191553544494721,8619,1,0.0738916256157635467980295566502463054187,0.3031956185927111766409562075614952029173
2021,115041625,"Rouse Hill - Beaumont Hills",1200,0.1314492277357870522510680249753532697995,0.0266034985422740524781341107871720116618,0.5010932944606413994169096209912536443149,0.009232264334305150631681243926141885325559,8232,0,0,0.3031439299236389247027179836623575685379
2021,117011634,"Eastlakes",1111,0.3043835616438356164383561643835616438356,0.1012885825591848966137249026071321546299,0.315552891818999100988912196583757866347,0.0125861552292478273898711417440815103386,3337,0,0,0.3028205798027646408551842072927082635236
2021,102011033,"Kariong",195,0.0623202301054650047938638542665388302972,0.0128205128205128205128205128205128205128,0.3027065527065527065527065527065527065527,0.00641025641025641025641025641025641025641,2808,1,0.1271676300578034682080924855491329479769,0.3026080378725966959219157569891186572131
2021,120031679,"Croydon",1477,0.302044989775051124744376278118609406953,0.0988213961922030825022665457842248413418,0.4990933816863100634632819582955575702629,0.007252946509519492293744333635539437896646,4412,0,0,0.30201012067409891874387085295077800831
2021,116031315,"Hassall Grove - Plumpton",799,0.0856560891938250428816466552315608919383,0.0368941403424162044851700024113817217265,0.2759826380516035688449481552929828791898,0.0142271521581866409452616349168073306004,8294,1,-0.0147965474722564734895191122071516646116,0.3018720933336714055329412310199392797639
2021,125021478,"Oatlands - Dundas Valley",1053,0.137252346193952033368091762252346193952,0.0278312361213915618060695780903034789045,0.4723908216136195410806809770540340488527,0.009770540340488527017024426350851221317543,6755,1,0.0154291224686595949855351976856316297011,0.3018460670378887636969788260430783586957
2021,125041490,"North Rocks",595,0.1608542849418761827520951608542849418762,0.0196721311475409836065573770491803278689,0.5380029806259314456035767511177347242921,0.004769001490312965722801788375558867362146,3355,1,0.1508704061895551257253384912959381044487,0.3015014120311849631404589331569259465626
2021,115011621,"Kellyville - East",1184,0.1347138468540220730458527705085902833087,0.0215013671389510315684812329107631121054,0.5188913745960725826497638578175490927169,0.007829977628635346756152125279642058165548,8046,0,0,0.3014756430849303987061186551100091122694
2021,119041379,"Kogarah Bay - Carlton - Allawah",1862,0.2553133141368435486082544906074317839024,0.111997497262631002659158454559674644142,0.4126388237134365712498044736430470827468,0.00875958079149069294540904113874550289379,6393,1,-0.126641651031894934333958724202626641651,0.3013389662026355118235433145354233009263
2021,122031693,"Collaroy - Collaroy Plateau",1077,0.1552320553473623522628999711732487748631,0.0337252475247524752475247524752475247525,0.4455445544554455445544554455445544554455,0.003248762376237623762376237623762376237624,6464,0,0,0.3007669038357715185402758387777283613541
2021,118021566,"Maroubra - North",1519,0.3339195427566498131457463178720597933612,0.0509107893507706679121905651564689397478,0.4962634283045305931807566557683325548809,0.003970107426436244745446053246146660439047,4282,1,-0.0652307692307692307692307692307692307692,0.3005185752686666353841529649673791764044
2021,125041493,"Toongabbie - Constitution Hill",1288,0.1334438458350600911728139245752175714878,0.0648528204526797232320863140612173097221,0.445408701770845549431218482467456315234,0.009499237715491966694030725929400727102146,8527,1,-0.0242424242424242424242424242424242424242,0.3004684576941178817441867474036981749565
2021,116021629,"Marsden Park - Shanes Park",1087,0.1480321394525398338553724635707476508239,0.0374600274097761534947464595705801735952,0.4652048119384802801888229023907415867215,0.0159890360895386021014161717679305619004,6567,0,0,0.299808372253832801828605975451179129914
2021,121011682,"Artarmon",1629,0.3472607120017053933063312726497548497122,0.0846875715266651407644769970244907301442,0.6209658960860608834973678187228198672465,0.005722133211261158159761959258411535820554,4369,0,0,0.2997989789724043906176918407356175425678
2021,128011531,"Sylvania - Taren Point",1093,0.1617581767056385970105076217256178777564,0.0163668773294441743639604602171447091233,0.3963701182952519850915572840706530546103,0.005995786744449846054124128990439150866958,6171,1,-0.0520381613183000867302688638334778837814,0.2997917680992767710140910983270618738936
2021,127011729,"Oran Park",758,0.097042632185379592881833311995903213417,0.0263380281690140845070422535211267605634,0.3267605633802816901408450704225352112676,0.0129577464788732394366197183098591549296,7100,0,0,0.299768158796642453810057075578621863296
2021,118021652,"Malabar - La Perouse",1055,0.2589592538046146293568973981345115365734,0.0268633131419541743481696075849354753753,0.4619436397155649196734263892546747432183,0.001580194890703186726362918093231498551488,3797,0,0,0.2992755953392791292365725346337434303261
2021,123021703,"Denham Court - Bardia",1022,0.1594135080330681640929652160349399469662,0.0468032497350759448957965383256799717414,0.4169904627340162486753797244789826916284,0.0116566584245849523136700812433768986224,5662,0,0,0.2992051769244678163834686710812049396828
2021,122031425,"Cromer",488,0.1365034965034965034965034965034965034965,0.0216151305914139897928549984989492644851,0.4368057640348243770639447613329330531372,0.004803362353647553287301110777544280996698,3331,1,0.1141552511415525114155251141552511415525,0.2987524152174324817114624997764181112189
2021,119031370,"Narwee - Beverly Hills",1392,0.2583039524958248283540545555761736871405,0.0769067346505205013809220310176333120884,0.4412577012959422137242404928829403016784,0.009135330359039728064584661142978542596133,4707,1,-0.0478796169630642954856361149110807113543,0.2987053424514765297498892541307726696554
2021,123021705,"Ingleburn",983,0.1439449406940986967345145702152584565822,0.0858936240502147340601255368351503138421,0.3288734720845721836802114304592005285761,0.0150313842087875784605219689461513049224,6054,0,0,0.2986626248938510884623066911369616759279
2021,123011701,"Mount Annan",703,0.0738833420914345769837099316868102995271,0.0148632580261593341260404280618311533888,0.3292508917954815695600475624256837098692,0.006420927467300832342449464922711058263971,8410,0,0,0.2985180728363195045647303991364957643106
2021,127011727,"Gledswood Hills - Gregory Hills",820,0.1179686376060998417493885771831391166739,0.023904382470119521912350597609561752988,0.3741832669322709163346613545816733067729,0.010039840637450199203187250996015936255,6275,0,0,0.2981994481837243866235753598624957293095
2021,122021420,"Avalon - Palm Beach",713,0.1251096683628706790665028952447797859274,0.008445945945945945945945945945945945945946,0.4881756756756756756756756756756756756757,0.000750750750750750750750750750750750750751,5328,1,0.0705705705705705705705705705705705705706,0.2979365760788412722114379572943108854711
2021,123021443,"Minto - St Andrews",963,0.116473149492017416545718432510885341074,0.0671631499103571921114329058060957109364,0.2778927044545579920011032960970900565439,0.0150324093228520204109777961660460626121,7251,1,-0.0446428571428571428571428571428571428571,0.2976174820235802423089585813469633051303
2021,125031714,"Merrylands - Holroyd",1020,0.1356563372788934698763133395398324245245,0.0941369536028643890795166343428315679546,0.3417872594360733999701626137550350589288,0.0137251976726838728927345964493510368492,6703,0,0,0.2973695258511064255416913683982229589549
2021,119041669,"Bexley - North",890,0.2302121055354371443352302121055354371443,0.042114188807235726399095534200113058225,0.3815715093273035613340870548332391181458,0.009609949123798756359525155455059355568118,3538,0,0,0.2971386329297084996130682055041675792843
2021,127031730,"Edmondson Park",979,0.1827174318775662560656961552818215752146,0.0490052356020942408376963350785340314136,0.4211518324607329842931937172774869109948,0.0154973821989528795811518324607329842932,4775,0,0,0.2966668972360598792906343970128267849529
2021,119021367,"Roselands",1003,0.1880389951256092988376452943382077240345,0.033037694013303769401330376940133037694,0.412195121951219512195121951219512195122,0.00332594235033259423503325942350332594235,4510,1,-0.0327868852459016393442622950819672131148,0.2941345702236215115857878017967141097614
2021,127021512,"Cabramatta West - Mount Pritchard",478,0.0864219851744711625384198155848851925511,0.0311284046692607003891050583657587548638,0.2496416137620315379889412246569731722302,0.0100348146631169363096457096047511775548,4883,1,0.006315789473684210526315789473684210526316,0.2940410055544763069567982060543403117947
2021,125031481,"Granville - Clyde",1269,0.1561269685039370078740157480314960629921,0.2052217855137563166760247052217855137563,0.2765300393037619314991577765300393037619,0.0171252105558674901740595171252105558675,7124,1,-0.000787401574803149606299212598425196850394,0.2938233294792978458923129235245405607976
2021,127031733,"Prestons",684,0.1064094586185438705662725575606720597386,0.0239616613418530351437699680511182108626,0.3510827121050763223287184948526801561945,0.007809726659566915157969471068512602058928,5634,0,0,0.2937412867945730474979856608213523960724
2021,119031665,"Hurstville - North",1116,0.2282208588957055214723926380368098159509,0.1062721893491124260355029585798816568047,0.3988165680473372781065088757396449704142,0.008994082840236686390532544378698224852071,4225,0,0,0.2933784949690639004927886836273909205782
2021,107041147,"Helensburgh",664,0.1492134831460674157303370786516853932584,0.0205051262815703925981495373843460865216,0.4136034008502125531382845711427856964241,0.003500875218804701175293823455863965991498,3999,1,0.0326594090202177293934681181959564541213,0.2933206760480044880719647374781843083557
2021,121021578,"Hornsby - West",994,0.2048217597362456212651967854935091695858,0.0590868397493285586392121754700089525515,0.5337958818263205013428827215756490599821,0.008504923903312444046553267681289167412713,4468,1,0.0463157894736842105263157894736842105263,0.2926707176932861545781264754655868355785
2021,126021499,"Hunters Hill - Woolwich",1231,0.3011989234157083435282603376559823831661,0.0244543781225348409150670523271101761767,0.5619247962135156455429923744412306074152,0.002366552721535629765974230870365500920326,3803,1,-0.0314712824547600314712824547600314712825,0.2919990867733925074905483418762178045861
2021,125031484,"Guildford West - Merrylands West",807,0.1163998269147555170921678926871484205971,0.0647719762062128222075346992729676140119,0.3266688697951090548578982154659616655651,0.008757435558493060145406477197620621282221,6052,1,-0.0122399020807833537331701346389228886169,0.2915765986225183149923033496622266612481
2021,115011296,"West Pennant Hills",1162,0.1933766017640206357130970211349642203362,0.0281030444964871194379391100702576112412,0.5766528553413799315438659700954782921996,0.005404431633939830661142136551972617546388,5551,1,-0.007685738684884713919726729291204099060632,0.2915425271039592835812946169213273042624
2021,120031681,"Strathfield - West",950,0.2247988641741599621391386654046379555135,0.0520492833794317324616545134523510183555,0.4468192104601458385717877797334674377672,0.006034699522252954488307769675634900678904,3977,0,0,0.2911518555740668584935079807620698671457
2021,127011595,"Hinchinbrook",434,0.088788870703764320785597381342062193126,0.0172937602243514839915868193503154942744,0.3180649684505725636831035288618836176677,0.006076186024772143024071044636597335826128,4279,1,0.0235849056603773584905660377358490566038,0.2909096991511348613950263929965910556965
2021,124031708,"Jordan Springs - Llandilo",563,0.0868559086701635297747608762727553224313,0.0212583576204354534544831133207611863535,0.336019201097205554603120178295902623007,0.0120006857534716269501114349391393793931,5833,0,0,0.2903942790073574363131995724212619980604
2021,124051580,"Colyton - Oxley Park",286,0.058993399339933993399339933993399339934,0.028015744385274369066913637416068534383,0.2509840240796480666821023385042833989349,0.007640657559620282472794628386200509377171,4319,1,0.0324909747292418772563176895306859205776,0.2903008006971174107019368277848841049297
2021,127011728,"Leppington - Catherine Field",672,0.1256544502617801047120418848167539267016,0.0284263959390862944162436548223350253807,0.3752284263959390862944162436548223350254,0.0103553299492385786802030456852791878173,4925,0,0,0.2901118214485600119983758296133084423938
2021,115011553,"Castle Hill - Central",611,0.1757262007477710670117917745182628702905,0.0436408977556109725685785536159600997506,0.5461346633416458852867830423940149625935,0.003740648379052369077306733167082294264339,3208,1,0.1129326047358834244080145719489981785064,0.2889727712714021529194113479060570344816
2021,127031731,"Liverpool - East",711,0.1168063085263676688023656973878758008871,0.0881913303437967115097159940209267563528,0.2879297458893871449925261584454409566517,0.0119581464872944693572496263079222720478,5352,0,0,0.2889226330830323509800732267713973947297
2021,127011596,"Hoxton Park - Carnes Hill - Horningsea Park",490,0.0923482849604221635883905013192612137203,0.0172866520787746170678336980306345733042,0.3582056892778993435448577680525164113786,0.008971553610503282275711159737417943107221,4570,1,0.0187110187110187110187110187110187110187,0.2889021755896395513613150910778074323131
2021,124031707,"Cranebrook - Castlereagh",459,0.0582413399314807765511990864103540159878,0.0145133750711439954467842914058053500285,0.3081957882754695503699487763232783153102,0.005264655663062037564029595902105862265225,7028,0,0,0.288855616961138664859453097325532638329
2021,119031664,"Hurstville - Central",1553,0.2755500354861603974449964513839602555004,0.2755986787778695293146160198183319570603,0.3230800990916597853014037985136251032205,0.0158959537572254335260115606936416184971,4844,0,0,0.2887715062087006507923504475846259158927
2021,124011453,"Lawson - Hazelbrook - Linden",332,0.0642290578448442638808280131553491971368,0.0239390642002176278563656147986942328618,0.4124047878128400435255712731229597388466,0.002611534276387377584330794341675734494015,4595,1,0.0921052631578947368421052631578947368421,0.2886039504695980581576239298359889043002
2021,116011626,"Seven Hills - Prospect",776,0.1201796499922564658510144029735171132105,0.0607647983237297014143530644316396018858,0.3762877597345905360572725685350096036319,0.009778243408416273790815435655666142832198,5727,0,0,0.2884768958128936596735247499727471017868
2021,102021051,"Ourimbah - Fountaindale",115,0.048218029350104821802935010482180293501,0.015632401705352913311226906679298910469,0.31833254381809568924680246328754144955,0.005684509711037423022264329701563240170535,2111,1,0.0849056603773584905660377358490566037736,0.288114710202148327502541501646624435955
2021,114021288,"Robertson - Fitzroy Falls",80,0.0483675937122128174123337363966142684401,0.00184501845018450184501845018450184501845,0.3499384993849938499384993849938499384994,0,1626,1,0.0958904109589041095890410958904109589041,0.2876586107395596938934124335435503720451
2021,102021055,"Tuggerah - Kangy Angy",121,0.0509688289806234203875315922493681550126,0.0255198487712665406427221172022684310019,0.2793005671077504725897920604914933837429,0.006616257088846880907372400756143667296786,2116,1,0.0707964601769911504424778761061946902655,0.287600006820931238266126673196152514174
2021,119011655,"Greenacre - North",579,0.1397200772200772200772200772200772200772,0.0302613480055020632737276478679504814305,0.3543328748280605226960110041265474552957,0.0104539202200825309491059147180192572215,3635,0,0,0.2873763134391827394076525994869983522226
2021,122021690,"Mona Vale - Warriewood (North)",708,0.10862227677201595581466707579011966861,0.0181010366957380286325489550765180187593,0.4349185453348691788711535297021556689156,0.003291097581043277933190719104821457956228,6077,0,0,0.2872309801458589466250458376054818317459
2021,124011454,"Springwood - Winmalee",627,0.062794191286930395593390085127691537306,0.015570740450319256189089279713229528397,0.4207460513050296852245995295171950263246,0.004928867480676599081438333146633807550129,8927,1,0.008038585209003215434083601286173633440514,0.2870343583761715288748460884200260933181
2021,127011597,"West Hoxton - Middleton Grange",599,0.0841055883178882336422353271552934568941,0.0144410189842609118935583319811779977284,0.3702742171020606847314619503488560765861,0.008112932013629725782897939315268538049651,6163,1,-0.0148026315789473684210526315789473684211,0.2867124654236749886139245049114958270121
2021,119011657,"Panania (North) - Milperra",830,0.1729166666666666666666666666666666666667,0.0412447517905655717461101506544825882934,0.4536922696962212892072116571993084712275,0.00395159298592244998765127191899234378859,4049,0,0,0.2866520720501267591153220514467648794462
2021,102021044,"Bateau Bay - Killarney Vale",237,0.0265308407030113063920295533415425948729,0.0104589639473360403592961732496616217546,0.2668881506090808416389811738648947951274,0.003445305770887166236003445305770887166236,8127,1,0.0171673819742489270386266094420600858369,0.2863834188188968634107496739790121735073
2021,108041620,"Port Macquarie - South",61,0.009101760668457176962100865413309459862728,0.0040625,0.158125,0,6400,0,0,0.2863055789094403074705741052125870766274
2021,116011306,"Doonside - Woodcroft",1136,0.1163815182870607519721340026636615100912,0.0715596330275229357798165137614678899083,0.3310779816513761467889908256880733944954,0.0166284403669724770642201834862385321101,8720,1,-0.1131928181108508977361436377829820452771,0.2861805825475601005304322746758268389992
2021,123031446,"Douglas Park - Appin",247,0.049959546925566343042071197411003236246,0.00504054350208196362042515888669734823581,0.3285119438965592811746657900504054350208,0.005478851632697786543940390094236248082402,4563,1,0.0378151260504201680672268907563025210084,0.2861180497526545397087763963374681802372
2021,118011347,"Woollahra",1749,0.4880022321428571428571428571428571428571,0.0540308747855917667238421955403087478559,0.6635220125786163522012578616352201257862,0.002287021154945683247570040022870211549457,3498,1,-0.1049129989764585465711361310133060388946,0.2861136689349129977576701429676288876422
2021,102011043,"Wyoming",301,0.0672926447574334898278560250391236306729,0.0298205711397523376295173110942633308062,0.3075562294667677533484963356077836745009,0.006823351023502653525398028809704321455648,3957,1,0.0379310344827586206896551724137931034483,0.2860095302626605261156653755019457252053
2021,125031479,"Chester Hill - Sefton",718,0.1246744226428199340163222781732939746484,0.0498598317981577893472166599919903884662,0.3235883059671605927112535042050460552663,0.0102122547056467761313576291549859831798,4994,1,-0.0362416107382550335570469798657718120805,0.2859364613989945908738168245666796021657
2021,122031694,"Dee Why (South) - North Curl Curl",858,0.1814337069147811376612391626136603933178,0.039944585546063264834911105980143154006,0.4786423458785499884553220965135072731471,0.003694296929115677672592934657123066266451,4331,0,0,0.2857365518368239784097052277396396984507
2021,121021577,"Hornsby - East",1219,0.1987608022175118212946355780205445948149,0.1362108614894746152485405979126127719795,0.4236688483990801344418892623385812842738,0.00778347779939854944277374845214930125597,5653,1,-0.0200964630225080385852090032154340836013,0.2857135339492375206780899096012170438417
2021,124031461,"Jamisontown - South Penrith",439,0.0574081339087223747874983653720413233948,0.0258809767509869864015206901593800263196,0.2975581225325339961982746015499342009066,0.006726129551103962567626846030121362772335,6839,1,-0.006787330316742081447963800904977375565611,0.2854736989808406089618257391585198036692
2021,116021633,"Stanhope Gardens - Parklea",929,0.1659521257591997141836370132190067881386,0.0353653771004298554122704181320828448613,0.5410316529894490035169988276670574443142,0.0152403282532239155920281359906213364596,5118,0,0,0.2849790676287512847178905479025528396994
2021,127031601,"Warwick Farm",229,0.1192087454450806871421134825611660593441,0.0982658959537572254335260115606936416185,0.2398843930635838150289017341040462427746,0.0132947976878612716763005780346820809249,1730,1,0.0801886792452830188679245283018867924528,0.284727278600435042232955163047571731157
2021,123011699,"Elderslie - Narellan",401,0.0617018002769656870287736574857670410832,0.009549795361527967257844474761255115961801,0.334242837653478854024556616643929058663,0.006821282401091405184174624829467939972715,5864,0,0,0.2846128385612353878234128434113424998173
2021,115011622,"Kellyville - West",995,0.1822010620765427577366782640542025270097,0.0441118550610476565576998818432453721938,0.5476565576998818432453721937770775896022,0.003347774714454509649468294604174871996849,5078,0,0,0.2845488165071675047259390548046203463301
2021,116021631,"Schofields (West) - Colebee",930,0.1877270892208316511909568025837706903512,0.0436046511627906976744186046511627906977,0.527280858676207513416815742397137745975,0.008720930232558139534883720930232558139535,4472,0,0,0.2841023947227406271364955006559618618231
2021,124031465,"Warragamba - Silverdale",88,0.0306834030683403068340306834030683403068,0.001484230055658627087198515769944341372913,0.2794063079777365491651205936920222634508,0.006679035250463821892393320964749536178108,2695,1,0.0352941176470588235294117647058823529412,0.2837169706394994396334735497063892270161
2021,125041494,"Winston Hills",627,0.1252997601918465227817745803357314148681,0.0217539089055064581917063222297756628144,0.5372762293224563788805801042374801722184,0.004078857919782460910944935418082936777702,4413,1,0.0555555555555555555555555555555555555556,0.2835630999966124733159696735257096491911
2021,123011702,"Spring Farm",325,0.0681913554343264792278640369282417121276,0.0112412177985948477751756440281030444965,0.3081967213114754098360655737704918032787,0.007025761124121779859484777517564402810304,4270,0,0,0.2832484005128259941347917783574604199704
2021,116011561,"Blacktown - West",692,0.0993253911296110233960097602985503085977,0.0716266927720672214064284548866046663403,0.3041279164627182248327622776961984010442,0.0117474302496328928046989720998531571219,6129,1,-0.0321678321678321678321678321678321678322,0.2832483022158376999271347531296462567435
2021,123021704,"Glenfield",841,0.1869304289842187152700600133362969548789,0.1035175879396984924623115577889447236181,0.3814070351758793969849246231155778894472,0.0163316582914572864321608040201005025126,3980,0,0,0.2831924998521311819727993800373474386104
2021,122031697,"Narrabeen - Wheeler Heights",689,0.1356299212598425196850393700787401574803,0.032642812303829252981795354676710608914,0.4392132245239589872358233940154844109646,0.003975727139568947478551998326009625444654,4779,0,0,0.2830488167943094380053819614870627897685
2021,122021691,"North Narrabeen - Warriewood (South)",649,0.1208341091044498231241854403276857196053,0.0200770634759683634151287771243155546542,0.4449401744068140336645710809166497667816,0.003650375177448793348205232204421009937132,4931,0,0,0.283035045287226517193576910244389631929
2021,116021630,"Riverstone",645,0.1029693486590038314176245210727969348659,0.0437350064587562280863627975641262225503,0.4056098911238235836870271267761579627237,0.0123639047794796087839084701974534046872,5419,0,0,0.2829156688703553129337319332246922410746
2021,123011698,"Currans Hill",215,0.0694668820678513731825525040387722132472,0.0129496402877697841726618705035971223022,0.2600719424460431654676258992805755395683,0.007913669064748201438848920863309352517986,2780,0,0,0.2825233342031635321096953808560166039641
2021,125021711,"Carlingford - East",888,0.1830173124484748557295960428689200329761,0.0307692307692307692307692307692307692308,0.5501722158438576349024110218140068886338,0.00918484500574052812858783008036739380023,4355,0,0,0.2824089589194403819333458908822542252796
2021,125031713,"Greystanes - South",555,0.0889993585631815266196279666452854393842,0.0178438661710037174721189591078066914498,0.4139405204460966542750929368029739776952,0.005762081784386617100371747211895910780669,5380,0,0,0.2822768467478146568236553743502460603993
2021,123021706,"Macquarie Fields",566,0.1198390853271225915731526572094008045734,0.0997074597757191613846903949293027791321,0.2698683568990736226231106777181862506095,0.0187713310580204778156996587030716723549,4102,0,0,0.2821407343581805914119100576425343039076
2021,119031667,"Penshurst",1081,0.2507538854094177684991881234052424031547,0.1626080125687352710133542812254516889238,0.3822990311599895260539408222047656454569,0.009426551453260015710919088766692851531815,3819,0,0,0.2821248511730385582989385726210471342039
2021,115041301,"Pitt Town - McGraths Hill",190,0.0350618195238973980439195423509872670234,0.006958250497017892644135188866799204771372,0.3270377733598409542743538767395626242545,0.005566600397614314115308151093439363817097,5030,1,0.0326086956521739130434782608695652173913,0.2821110044035570387428014187276055413854
2021,119021659,"Campsie - North",1002,0.2350457424349049964813511611541168191414,0.176955903271692745376955903271692745377,0.322048364153627311522048364153627311522,0.0145092460881934566145092460881934566145,3515,0,0,0.2819932692974654110980393898835811929861
2021,115041623,"Box Hill - Nelson",693,0.1332948643969994229659549913444893248702,0.026669423196195989249534835641926814141,0.4763283026669423196195989249534835641927,0.0150919991730411412032251395493074219558,4837,0,0,0.2818357831137007347528467184676370902073
2021,115011294,"Glenhaven",328,0.1176048762997490139835066332018644675511,0.009375,0.519140625,0.004296875,2560,1,0.09698996655518394648829431438127090301,0.2817964852339289343853360187734437073856
2021,123011700,"Harrington Park",417,0.0744775852830862654045365243793534559743,0.008817635270541082164328657314629258517034,0.372144288577154308617234468937875751503,0.003807615230460921843687374749498997995992,4990,0,0,0.2814364352052652025164910652436268164482
2021,115021298,"Galston - Laughtondale",210,0.0900128589798542648949849978568366909559,0.003557136505113383726100489106269453090262,0.4486438417074255224544241885282347710093,0.003557136505113383726100489106269453090262,2249,1,0.0824742268041237113402061855670103092784,0.2813636257523981396634406069670546901303
2021,116011560,"Blacktown - South",459,0.090783227848101265822784810126582278481,0.0428571428571428571428571428571428571429,0.3098214285714285714285714285714285714286,0.0118303571428571428571428571428571428571,4480,1,-0.0171306209850107066381156316916488222698,0.2802547453253203596160644615961954748994
2021,123021436,"Bradbury - Wedderburn",527,0.0713608666215301286391333784698713608666,0.0340690978886756238003838771593090211132,0.2754318618042226487523992322456813819578,0.00863723608445297504798464491362763915547,6252,1,-0.0589285714285714285714285714285714285714,0.2800392836510497211222870916645200010722
2021,119011571,"Bankstown - North",881,0.1628465804066543438077634011090573012939,0.0875724404378622021893110109465550547328,0.3041425198540459326035629963511483150891,0.009444086713887100236102167847177505902554,4659,1,-0.0765199161425576519916142557651991614256,0.2800369315865708161168358587628129694361
2021,116011627,"Toongabbie - West",782,0.1604102564102564102564102564102564102564,0.0800183950333409979305587491377328121407,0.4306737180961140492067141871694642446539,0.0117268337548861807312025753046677397103,4349,0,0,0.2796706933326896765497625033506146710554
2021,106021614,"East Maitland - Metford",55,0.006785934608266502159161011721159777914867,0.0109289617486338797814207650273224043716,0.2100322264256690486198682919994395404231,0.001821493624772313296903460837887067395264,7137,0,0,0.2796354596164002211816091308733358327165
2021,128021608,"Loftus - Yarrawarrah",647,0.1884100174723354688410017472335468841002,0.030798845043310875842155919153031761309,0.4456207892204042348411934552454282964389,0.00417067693294834777029194738530638434392,3117,1,-0.006144393241167434715821812596006144393241,0.2795496944653075841560921073321120076165
2021,102011029,"Box Head - MacMasters Beach",361,0.082232346241457858769931662870159453303,0.0121212121212121212121212121212121212121,0.4126060606060606060606060606060606060606,0.009696969696969696969696969696969696969697,4125,1,0.0226628895184135977337110481586402266289,0.279160688459153351885018074210739393494
2021,119011656,"Greenacre - South",405,0.1117241379310344827586206896551724137931,0.0358958068614993646759847522236340533672,0.3430749682337992376111817026683608640407,0.006988564167725540025412960609911054637865,3148,0,0,0.2786693204886882413321690050395555204209
2021,125041718,"Parramatta - South",1140,0.2453723633232888506241928540680154972019,0.1638090824837812789620018535681186283596,0.4497219647822057460611677479147358665431,0.0101946246524559777571825764596848934198,4316,0,0,0.2780536455027597594502253734908591664465
2021,127031732,"Liverpool - West",305,0.0849818891056004458066313736416829200334,0.0644850818094321462945139557266602502406,0.2479948668591594481873596406801411613731,0.007058068655758742380494064805903111966635,3117,0,0,0.2776621983649750375132811773301795281485
2021,128011605,"Lilli Pilli - Port Hacking - Dolans Bay",268,0.1656365883807169344870210135970333745365,0.005960264900662251655629139072847682119205,0.4556291390728476821192052980132450331126,0.00397350993377483443708609271523178807947,1510,1,0.0551181102362204724409448818897637795276,0.2775413364438601364726850017544562644234
2021,102011037,"Point Clare - Koolewong",297,0.1087912087912087912087912087912087912088,0.0406212664277180406212664277180406212664,0.4177618478693747510951812027080844285145,0.0107526881720430107526881720430107526882,2511,1,0.0569395017793594306049822064056939501779,0.2768312874301651255815185944437833270251
2021,125031715,"Pemulwuy - Greystanes (North)",586,0.1278638446432467815841152083787911848134,0.018742293464858199753390875462392108508,0.4836004932182490752157829839704069050555,0.003205918618988902589395807644882860665845,4055,0,0,0.2763648582886108702908868065303138771984
2021,128021533,"Heathcote - Waterfall",434,0.1415986949429037520391517128874388254486,0.0328401299169974738361602309635510645976,0.3886683507758931793576326236015878744136,0.004691447130999639119451461566221580656803,2771,1,0.002309468822170900692840646651270207852194,0.27634652572305505990865176467602017069
